Time mS,Rate,Total
1017671,0.04457894736842105,6.478703
1017688,0.049823529411764704,6.47955
1017707,0.04457894736842105,6.480397
1017725,0.04705555555555556,6.481244
1017743,0.04705555555555556,6.482091
1017762,0.04457894736842105,6.482938
1017781,0.04457894736842105,6.483785
1017799,0.04705555555555556,6.4846319999999995
1017818,0.04457894736842105,6.485479
1017837,0.04457894736842105,6.486326
1017855,0.04705555555555556,6.487173
1017873,0.04705555555555556,6.48802
1017892,0.04457894736842105,6.488867
1017911,0.04457894736842105,6.489714
1017929,0.04705555555555556,6.490561
1017948,0.04457894736842105,6.491408
1017966,0.04705555555555556,6.492255
1017985,0.04457894736842105,6.4931019999999995
1018004,0.04457894736842105,6.493949
1018022,0.04705555555555556,6.494796
1018041,0.04457894736842105,6.495643
1018060,0.04457894736842105,6.49649
1018077,0.049823529411764704,6.497337
1018096,0.04457894736842105,6.498184
1018115,0.04457894736842105,6.499031
1018133,0.04705555555555556,6.499878
1018152,0.04457894736842105,6.500725
1018172,0.04235,6.501572
1018190,0.04705555555555556,6.502419
1018209,0.04457894736842105,6.503266
1018227,0.04705555555555556,6.504113
1018246,0.04457894736842105,6.50496
1018264,0.04705555555555556,6.505807
1018284,0.04235,6.506654
1018302,0.04705555555555556,6.5075009999999995
1018320,0.04705555555555556,6.508348
1018340,0.04235,6.509195
1018358,0.04705555555555556,6.510042
1018375,0.049823529411764704,6.510889
1018394,0.04457894736842105,6.511736
1018412,0.04705555555555556,6.512583
1018431,0.04457894736842105,6.51343
1018450,0.04457894736842105,6.514277
1018468,0.04705555555555556,6.515124
1018487,0.04457894736842105,6.5159709999999995
1018505,0.04705555555555556,6.516818
1018523,0.04705555555555556,6.517665
1018540,0.049823529411764704,6.518512
1018559,0.04457894736842105,6.519359
1018577,0.04705555555555556,6.520206
1018596,0.04457894736842105,6.521053
1018615,0.04457894736842105,6.5219
1018632,0.049823529411764704,6.522747
1018649,0.049823529411764704,6.523594
1018668,0.04457894736842105,6.5244409999999995
1018685,0.049823529411764704,6.525288
1018703,0.04705555555555556,6.526135
1018722,0.04457894736842105,6.526982
1018739,0.049823529411764704,6.527829
1018757,0.04705555555555556,6.528676
1018776,0.04457894736842105,6.529523
1018794,0.04705555555555556,6.53037
1018812,0.04705555555555556,6.531217
1018830,0.04705555555555556,6.532064
1018848,0.04705555555555556,6.5329109999999995
1018866,0.04705555555555556,6.533758
1018884,0.04705555555555556,6.534605
1018902,0.04705555555555556,6.535452
1018920,0.04705555555555556,6.536299
1018938,0.04705555555555556,6.537146
1018956,0.04705555555555556,6.537993
1018973,0.049823529411764704,6.5388399999999995
1018991,0.04705555555555556,6.539687
1019009,0.04705555555555556,6.540534
1019026,0.049823529411764704,6.541381
1019045,0.04457894736842105,6.542228
1019062,0.049823529411764704,6.543075
1019080,0.04705555555555556,6.543922
1019099,0.04457894736842105,6.544769
1019117,0.04705555555555556,6.545616
1019135,0.04705555555555556,6.546463
1019154,0.04457894736842105,6.5473099999999995
1019172,0.04705555555555556,6.548157
1019190,0.04705555555555556,6.549004
1019208,0.04705555555555556,6.549851
1019226,0.04705555555555556,6.550698
1019244,0.04705555555555556,6.551545
1019263,0.04457894736842105,6.552392
1019281,0.04705555555555556,6.553239
1019298,0.049823529411764704,6.554086
1019316,0.04705555555555556,6.554933
1019334,0.04705555555555556,6.5557799999999995
1019351,0.049823529411764704,6.556627
1019370,0.04457894736842105,6.557474
1019387,0.049823529411764704,6.558321
1019406,0.04457894736842105,6.559168
1019424,0.04705555555555556,6.560015
1019442,0.04705555555555556,6.560862
1019459,0.049823529411764704,6.561709
1019478,0.04457894736842105,6.562556
1019496,0.04705555555555556,6.563403
1019514,0.04705555555555556,6.5642499999999995
1019532,0.04705555555555556,6.565097
1019549,0.049823529411764704,6.565944
1019567,0.04705555555555556,6.566791
1019586,0.04457894736842105,6.567638
1019604,0.04705555555555556,6.568485
1019622,0.04705555555555556,6.569332
1019640,0.04705555555555556,6.5701789999999995
1019657,0.049823529411764704,6.571026
1019675,0.04705555555555556,6.571873
1019694,0.04457894736842105,6.57272
1019711,0.049823529411764704,6.573567
1019729,0.04705555555555556,6.574414
1019748,0.04457894736842105,6.575261
1019764,0.0529375,6.576108
1019782,0.04705555555555556,6.576955
1019801,0.04457894736842105,6.577802
1019819,0.04705555555555556,6.5786489999999995
1019837,0.04705555555555556,6.579496
1019855,0.04705555555555556,6.580343
1019873,0.04705555555555556,6.58119
1019890,0.049823529411764704,6.582037
1019909,0.04457894736842105,6.582884
1019927,0.04705555555555556,6.583731
1019945,0.04705555555555556,6.584578
1019964,0.04457894736842105,6.585425
1019981,0.049823529411764704,6.586272
1019998,0.049823529411764704,6.5871189999999995
1020017,0.04457894736842105,6.587966
1020035,0.04705555555555556,6.588813
1020053,0.04705555555555556,6.58966
1020072,0.04457894736842105,6.590507
1020090,0.04705555555555556,6.591354
1020108,0.04705555555555556,6.592201
1020126,0.04705555555555556,6.593048
1020144,0.04705555555555556,6.593895
1020162,0.04705555555555556,6.594742
1020181,0.04457894736842105,6.5955889999999995
1020199,0.04705555555555556,6.596436
1020217,0.04705555555555556,6.597283
1020236,0.04457894736842105,6.59813
1020254,0.04705555555555556,6.598977
1020272,0.04705555555555556,6.599824
1020291,0.04457894736842105,6.600671
1020309,0.04705555555555556,6.6015179999999996
1020327,0.04705555555555556,6.602365
1020346,0.04457894736842105,6.603212
1020364,0.04705555555555556,6.604059
1020382,0.04705555555555556,6.604906
1020401,0.04457894736842105,6.605753
1020419,0.04705555555555556,6.6066
1020437,0.04705555555555556,6.607447
1020456,0.04457894736842105,6.608294
1020474,0.04705555555555556,6.609141
1020492,0.04705555555555556,6.6099879999999995
1020511,0.04457894736842105,6.610835
1020529,0.04705555555555556,6.611682
1020547,0.04705555555555556,6.612529
1020566,0.04457894736842105,6.613376
1020584,0.04705555555555556,6.614223
1020602,0.04705555555555556,6.61507
1020621,0.04457894736842105,6.615917
1020639,0.04705555555555556,6.616764
1020657,0.04705555555555556,6.617611
1020676,0.04457894736842105,6.6184579999999995
1020694,0.04705555555555556,6.619305
1020713,0.04457894736842105,6.620152
1020732,0.04457894736842105,6.620999
1020750,0.04705555555555556,6.621846
1020769,0.04457894736842105,6.622693
1020787,0.04705555555555556,6.62354
1020805,0.04705555555555556,6.624387
1020824,0.04457894736842105,6.625234
1020843,0.04457894736842105,6.626081
1020860,0.049823529411764704,6.6269279999999995
1020879,0.04457894736842105,6.627775
1020898,0.04457894736842105,6.628622
1020916,0.04705555555555556,6.629469
1020934,0.04705555555555556,6.630316
1020953,0.04457894736842105,6.631163
1020972,0.04457894736842105,6.63201
1020991,0.04457894736842105,6.632857
1021009,0.04705555555555556,6.633704
1021028,0.04457894736842105,6.634551
1021046,0.04705555555555556,6.6353979999999995
1021065,0.04457894736842105,6.636245
1021083,0.04705555555555556,6.637092
1021102,0.04457894736842105,6.637939
1021121,0.04457894736842105,6.638786
1021138,0.049823529411764704,6.639633
1021157,0.04457894736842105,6.64048
1021176,0.04457894736842105,6.6413269999999995
1021194,0.04705555555555556,6.642174
1021213,0.04457894736842105,6.643021
1021232,0.04457894736842105,6.643868
1021251,0.04457894736842105,6.644715
1021269,0.04705555555555556,6.645562
1021289,0.04235,6.646409
1021307,0.04705555555555556,6.647256
1021326,0.04457894736842105,6.648103
1021345,0.04457894736842105,6.64895
1021362,0.049823529411764704,6.6497969999999995
1021380,0.04705555555555556,6.650644
1021399,0.04457894736842105,6.651491
1021418,0.04457894736842105,6.652338
1021436,0.04705555555555556,6.653185
1021455,0.04457894736842105,6.654032
1021473,0.04705555555555556,6.654879
1021492,0.04457894736842105,6.655726
1021511,0.04457894736842105,6.656573
1021529,0.04705555555555556,6.65742
1021547,0.04705555555555556,6.6582669999999995
